day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;445900;HYDROGEL_PACK;9960;10;9958;25;;;9976;10;9979;25;;;9968.0;0.0
2;445900;VEV_4000;1240;12;1237;26;;;1261;12;1263;26;;;1250.5;0.0
2;445900;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0
2;445900;VEV_4500;742;12;740;17;;;758;12;760;17;;;750.0;0.0
2;445900;VEV_5400;13;9;12;10;;;14;19;;;;;13.5;0.0
2;445900;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
2;445900;VEV_5500;4;19;;;;;5;9;6;10;;;4.5;0.0
2;445900;VELVETFRUIT_EXTRACT;5247;57;;;;;5253;57;;;;;5250.0;0.0
2;446000;VEV_5400;12;19;;;;;14;19;;;;;13.0;0.0
2;446000;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
2;446000;VEV_5500;4;19;;;;;5;19;;;;;4.5;0.0
2;446000;VEV_4000;1238;15;1235;30;;;1259;15;1261;30;;;1248.5;0.0
2;446000;VEV_5000;249;10;248;20;;;255;10;256;20;;;252.0;0.0
2;446000;VEV_5100;158;30;;;;;163;30;;;;;160.5;0.0
2;446000;VEV_4500;740;10;739;20;;;756;10;758;20;;;748.0;0.0
2;446000;VEV_5200;88;30;;;;;91;30;;;;;89.5;0.0
2;446000;VEV_5300;41;19;;;;;43;19;;;;;42.0;0.0
2;446000;HYDROGEL_PACK;9960;13;9958;22;;;9976;13;9978;22;;;9968.0;0.0
2;446000;VELVETFRUIT_EXTRACT;5246;17;5245;33;;;5251;50;;;;;5248.5;0.0
2;446000;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0
2;446100;VEV_4500;741;12;739;16;;;757;12;759;16;;;749.0;0.0
2;446100;VEV_5400;12;20;;;;;14;20;;;;;13.0;0.0
2;446100;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
2;446100;VEV_5500;4;20;;;;;5;20;;;;;4.5;0.0
2;446100;VELVETFRUIT_EXTRACT;5246;70;;;;;5251;24;5252;46;;;5248.5;0.0
2;446100;VEV_5000;249;28;;;;;255;12;256;16;;;252.0;0.0
2;446100;VEV_5100;159;12;158;16;;;163;28;;;;;161.0;0.0
2;446100;VEV_5200;88;28;;;;;91;28;;;;;89.5;0.0
2;446100;VEV_5300;41;20;;;;;43;20;;;;;42.0;0.0
2;446100;HYDROGEL_PACK;9959;11;9956;27;;;9974;11;9977;27;;;9966.5;0.0
2;446100;VEV_4000;1238;14;1236;16;;;1259;14;1262;16;;;1248.5;0.0
2;446100;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
2;446200;HYDROGEL_PACK;9957;11;9955;21;;;9973;11;9976;21;;;9965.0;0.0
2;446200;VELVETFRUIT_EXTRACT;5247;21;5246;32;;;5252;21;5253;32;;;5249.5;0.0
2;446200;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
2;446200;VEV_5400;12;22;;;;;14;22;;;;;13.0;0.0
2;446200;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
2;446200;VEV_5500;4;22;;;;;5;22;;;;;4.5;0.0
2;446200;VEV_4000;1239;7;1236;16;;;1260;7;1262;16;;;1249.5;0.0
2;446200;VEV_5000;250;7;249;21;;;256;7;257;21;;;253.0;0.0
2;446200;VEV_5100;159;28;;;;;164;28;;;;;161.5;0.0
2;446200;VEV_4500;741;7;740;21;;;757;7;759;21;;;749.0;0.0
2;446200;VEV_5200;89;28;;;;;92;28;;;;;90.5;0.0
2;446200;VEV_5300;41;22;;;;;43;22;;;;;42.0;0.0
2;446300;VEV_5000;251;11;250;20;;;257;31;;;;;254.0;0.0
2;446300;VEV_5100;160;31;;;;;164;11;165;20;;;162.0;0.0
2;446300;VEV_5200;89;31;;;;;92;31;;;;;90.5;0.0
2;446300;VEV_5300;42;23;;;;;44;23;;;;;43.0;0.0
2;446300;HYDROGEL_PACK;9957;12;9955;23;;;9973;12;9976;23;;;9965.0;0.0
2;446300;VEV_4000;1240;8;1237;22;;;1261;8;1263;22;;;1250.5;0.0
2;446300;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
2;446300;VEV_5400;13;23;;;;;14;23;;;;;13.5;0.0
2;446300;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
2;446300;VEV_5500;4;23;;;;;5;6;6;17;;;4.5;0.0
2;446300;VELVETFRUIT_EXTRACT;5248;16;5247;40;;;5253;56;;;;;5250.5;0.0
2;446300;VEV_4500;742;11;740;20;;;758;11;760;20;;;750.0;0.0
2;446400;VEV_5400;13;22;;;;;14;22;;;;;13.5;0.0
2;446400;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
2;446400;VEV_5500;4;22;;;;;6;22;;;;;5.0;0.0
2;446400;VEV_4500;743;9;741;16;;;759;9;761;16;;;751.0;0.0
2;446400;VEV_5000;252;9;251;16;;;258;25;;;;;255.0;0.0
2;446400;VEV_4000;1241;14;1238;18;;;1262;14;1264;18;;;1251.5;0.0
2;446400;VEV_5100;161;9;160;16;;;165;9;166;16;;;163.0;0.0
2;446400;VEV_5200;90;25;;;;;93;25;;;;;91.5;0.0
2;446400;VEV_5300;42;22;;;;;44;22;;;;;43.0;0.0
2;446400;HYDROGEL_PACK;9955;11;9952;27;;;9971;11;9973;27;;;9963.0;0.0
2;446400;VELVETFRUIT_EXTRACT;5249;24;5248;37;;;5251;6;5254;61;;;5250.0;0.0
2;446400;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
2;446500;VEV_5400;13;24;;;;;14;24;;;;;13.5;0.0
2;446500;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
2;446500;VELVETFRUIT_EXTRACT;5248;21;5247;42;;;5253;63;;;;;5250.5;0.0
2;446500;VEV_5500;4;24;;;;;6;24;;;;;5.0;0.0
2;446500;VEV_4500;742;6;740;20;;;758;6;760;20;;;750.0;0.0
2;446500;VEV_5000;251;6;250;20;;;257;26;;;;;254.0;0.0
2;446500;VEV_4000;1240;12;1237;28;;;1261;12;1263;28;;;1250.5;0.0
2;446500;VEV_5100;160;26;;;;;164;6;165;20;;;162.0;0.0
2;446500;VEV_5200;89;26;;;;;92;6;93;20;;;90.5;0.0
2;446500;VEV_5300;42;24;;;;;44;24;;;;;43.0;0.0
2;446500;HYDROGEL_PACK;9955;10;9953;23;;;9971;10;9973;23;;;9963.0;0.0
2;446500;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
2;446600;HYDROGEL_PACK;9953;13;9950;24;;;9969;13;9971;24;;;9961.0;0.0
2;446600;VELVETFRUIT_EXTRACT;5248;22;5247;42;;;5253;22;5254;42;;;5250.5;0.0
2;446600;VEV_6000;0;20;;;;;1;20;;;;;0.5;0.0
2;446600;VEV_5400;13;20;;;;;14;20;;;;;13.5;0.0
2;446600;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
2;446600;VEV_5500;4;20;;;;;6;20;;;;;5.0;0.0
2;446600;VEV_4500;742;10;741;18;;;758;10;760;18;;;750.0;0.0
2;446600;VEV_5000;251;10;250;18;;;257;28;;;;;254.0;0.0
2;446600;VEV_4000;1240;15;1237;30;;;1261;15;1263;30;;;1250.5;0.0
2;446600;VEV_5100;160;28;;;;;164;10;165;18;;;162.0;0.0
2;446600;VEV_5200;90;10;89;18;;;92;10;93;18;;;91.0;0.0
2;446600;VEV_5300;42;20;;;;;44;20;;;;;43.0;0.0
2;446700;VEV_5000;250;7;249;15;;;256;7;257;15;;;253.0;0.0
2;446700;VEV_4000;1239;14;1237;25;;;1260;14;1263;25;;;1249.5;0.0
2;446700;VEV_5100;159;22;;;;;164;22;;;;;161.5;0.0
2;446700;VEV_5200;89;22;;;;;92;22;;;;;90.5;0.0
2;446700;VEV_5300;41;28;;;;;43;8;44;20;;;42.0;0.0
2;446700;HYDROGEL_PACK;9956;12;9954;20;;;9972;12;9975;20;;;9964.0;0.0
2;446700;VEV_6000;0;28;;;;;1;28;;;;;0.5;0.0
2;446700;VEV_5400;12;28;;;;;14;28;;;;;13.0;0.0
2;446700;VEV_6500;0;10;;;;;1;10;;;;;0.5;0.0
2;446700;VELVETFRUIT_EXTRACT;5247;18;5246;44;;;5252;18;5253;44;;;5249.5;0.0
2;446700;VEV_5500;4;28;;;;;5;28;;;;;4.5;0.0
2;446700;VEV_4500;742;7;740;15;;;758;7;759;15;;;750.0;0.0
2;446800;VEV_5400;12;26;;;;;14;26;;;;;13.0;0.0
2;446800;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
2;446800;VEV_5500;4;26;;;;;5;26;;;;;4.5;0.0
2;446800;VEV_4500;741;7;740;17;;;757;7;759;17;;;749.0;0.0
2;446800;VEV_5000;250;7;249;17;;;256;24;;;;;253.0;0.0
2;446800;VEV_4000;1239;8;1236;15;;;1260;8;1262;15;;;1249.5;0.0
2;446800;VEV_5100;159;24;;;;;164;24;;;;;161.5;0.0
2;446800;VEV_5200;89;24;;;;;92;24;;;;;90.5;0.0
2;446800;VEV_5300;41;26;;;;;43;26;;;;;42.0;0.0
2;446800;HYDROGEL_PACK;9959;15;9956;21;;;9975;15;9977;21;;;9967.0;0.0
2;446800;VELVETFRUIT_EXTRACT;5247;20;5246;35;;;5252;20;5253;35;;;5249.5;0.0
2;446800;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
2;446900;VEV_5400;12;23;;;;;14;23;;;;;13.0;0.0
2;446900;VEV_5500;4;23;;;;;5;23;;;;;4.5;0.0
2;446900;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
2;446900;VELVETFRUIT_EXTRACT;5246;64;;;;;5251;20;5252;44;;;5248.5;0.0
2;446900;VEV_4500;741;11;739;13;;;757;11;759;13;;;749.0;0.0
2;446900;VEV_5000;249;24;;;;;255;11;256;13;;;252.0;0.0
2;446900;VEV_4000;1238;10;1236;19;;;1259;10;1262;19;;;1248.5;0.0
2;446900;VEV_5100;159;11;158;13;;;163;24;;;;;161.0;0.0
2;446900;VEV_5200;89;11;88;13;;;91;11;92;13;;;90.0;0.0
2;446900;VEV_5300;41;23;;;;;43;23;;;;;42.0;0.0
2;446900;HYDROGEL_PACK;9958;15;9956;26;;;9974;15;9977;26;;;9966.0;0.0
2;446900;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
2;447000;HYDROGEL_PACK;9958;13;9955;24;;;9974;13;9976;24;;;9966.0;0.0
2;447000;VELVETFRUIT_EXTRACT;5246;16;5245;35;;;5251;16;5252;35;;;5248.5;0.0
2;447000;VEV_6000;0;28;;;;;1;28;;;;;0.5;0.0
2;447000;VEV_5500;4;28;;;;;5;28;;;;;4.5;0.0
2;447000;VEV_5400;12;28;;;;;14;28;;;;;13.0;0.0
2;447000;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
2;447000;VEV_4500;741;6;739;17;;;757;6;758;17;;;749.0;0.0
2;447000;VEV_5100;159;6;158;17;;;163;23;;;;;161.0;0.0
2;447000;VEV_4000;1238;9;1236;30;;;1259;9;1262;30;;;1248.5;0.0
2;447000;VEV_5000;249;6;248;17;;;255;6;256;17;;;252.0;0.0
2;447000;VEV_5300;41;28;;;;;43;28;;;;;42.0;0.0
2;447000;VEV_5200;88;23;;;;;91;23;;;;;89.5;0.0
2;447100;VEV_5100;158;21;;;;;162;7;163;14;;;160.0;0.0
2;447100;VEV_4000;1237;11;1235;20;;;1258;11;1261;20;;;1247.5;0.0
2;447100;VEV_5000;248;21;;;;;254;7;255;14;;;251.0;0.0
2;447100;VEV_5300;41;18;;;;;43;18;;;;;42.0;0.0
2;447100;VEV_5200;88;21;;;;;91;21;;;;;89.5;0.0
2;447100;HYDROGEL_PACK;9958;14;9956;28;;;9974;14;9977;28;;;9966.0;0.0
2;447100;VEV_6000;0;18;;;;;1;18;;;;;0.5;0.0
2;447100;VEV_5500;4;18;;;;;5;18;;;;;4.5;0.0
2;447100;VEV_5400;12;18;;;;;14;18;;;;;13.0;0.0
2;447100;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
2;447100;VELVETFRUIT_EXTRACT;5245;66;;;;;5251;66;;;;;5248.0;0.0
2;447100;VEV_4500;740;7;738;14;;;756;7;758;14;;;748.0;0.0
2;447200;VEV_5500;4;27;;;;;5;27;;;;;4.5;0.0
2;447200;VEV_5400;12;27;;;;;13;27;;;;;12.5;0.0
2;447200;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
2;447200;VEV_4500;739;10;738;12;;;755;10;757;12;;;747.0;0.0
2;447200;VEV_5100;158;10;157;12;;;162;22;;;;;160.0;0.0
2;447200;VEV_4000;1237;13;1234;20;;;1258;13;1260;20;;;1247.5;0.0
2;447200;VEV_5000;248;10;247;12;;;254;10;255;12;;;251.0;0.0
2;447200;VEV_5300;41;27;;;;;43;27;;;;;42.0;0.0
2;447200;VEV_5200;88;10;87;12;;;90;10;91;12;;;89.0;0.0
2;447200;HYDROGEL_PACK;9961;10;9958;28;;;9977;10;9979;28;;;9969.0;0.0
2;447200;VELVETFRUIT_EXTRACT;5245;18;5244;38;;;5250;56;;;;;5247.5;0.0
2;447200;VEV_6000;0;27;;;;;1;27;;;;;0.5;0.0
2;447300;HYDROGEL_PACK;9963;13;9960;28;;;9979;13;9981;28;;;9971.0;0.0
2;447300;VEV_5500;4;27;;;;;5;27;;;;;4.5;0.0
2;447300;VEV_5400;12;27;;;;;14;27;;;;;13.0;0.0
2;447300;VEV_6500;0;16;;;;;1;16;;;;;0.5;0.0
2;447300;VELVETFRUIT_EXTRACT;5245;52;;;;;5250;21;5251;31;;;5247.5;0.0
2;447300;VEV_4500;740;12;738;19;;;756;12;758;19;;;748.0;0.0
2;447300;VEV_5100;158;31;;;;;162;12;163;19;;;160.0;0.0
2;447300;VEV_4000;1237;13;1235;29;;;1258;13;1261;29;;;1247.5;0.0
2;447300;VEV_5000;248;31;;;;;254;12;255;19;;;251.0;0.0
2;447300;VEV_5300;41;27;;;;;43;27;;;;;42.0;0.0
2;447300;VEV_5200;88;31;;;;;91;31;;;;;89.5;0.0
2;447300;VEV_6000;0;27;;;;;1;27;;;;;0.5;0.0
2;447400;VELVETFRUIT_EXTRACT;5246;16;5245;42;;;5251;58;;;;;5248.5;0.0
2;447400;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
2;447400;VEV_5500;4;23;;;;;5;23;;;;;4.5;0.0
2;447400;VEV_5400;12;23;;;;;14;23;;;;;13.0;0.0
2;447400;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
2;447400;VEV_4500;740;7;738;16;;;756;7;758;16;;;748.0;0.0
2;447400;VEV_5100;158;23;;;;;163;23;;;;;160.5;0.0
2;447400;VEV_4000;1238;13;1235;24;;;1259;13;1261;24;;;1248.5;0.0
2;447400;VEV_5000;249;7;248;16;;;255;23;;;;;252.0;0.0
2;447400;VEV_5300;41;23;;;;;43;23;;;;;42.0;0.0
2;447400;VEV_5200;88;23;;;;;91;23;;;;;89.5;0.0
2;447400;HYDROGEL_PACK;9964;11;9961;30;;;9980;11;9982;30;;;9972.0;0.0
2;447500;VEV_4000;1238;15;1235;19;;;1259;15;1261;19;;;1248.5;0.0
2;447500;VEV_5100;158;25;;;;;163;25;;;;;160.5;0.0
2;447500;VEV_5000;249;7;248;18;;;255;25;;;;;252.0;0.0
2;447500;VEV_5300;41;22;;;;;43;22;;;;;42.0;0.0
2;447500;VEV_5200;88;25;;;;;91;25;;;;;89.5;0.0
2;447500;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
2;447500;HYDROGEL_PACK;9966;15;9964;23;;;9982;15;9985;23;;;9974.0;0.0
2;447500;VEV_5500;4;22;;;;;5;22;;;;;4.5;0.0
2;447500;VEV_5400;12;22;;;;;14;22;;;;;13.0;0.0
2;447500;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0
2;447500;VELVETFRUIT_EXTRACT;5246;15;5245;34;;;5251;49;;;;;5248.5;0.0
2;447500;VEV_4500;740;7;738;18;;;756;7;758;18;;;748.0;0.0
2;447600;VEV_5500;4;24;;;;;5;24;;;;;4.5;0.0
2;447600;VEV_5400;12;24;;;;;14;24;;;;;13.0;0.0
2;447600;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
2;447600;VEV_4500;740;9;738;16;;;756;9;758;16;;;748.0;0.0
2;447600;VEV_4000;1238;10;1235;17;;;1259;10;1261;17;;;1248.5;0.0
2;447600;VEV_5100;158;25;;;;;163;25;;;;;160.5;0.0
2;447600;VEV_5000;249;9;248;16;;;255;25;;;;;252.0;0.0
2;447600;VEV_5300;41;24;;;;;43;24;;;;;42.0;0.0
2;447600;VEV_5200;88;25;;;;;91;25;;;;;89.5;0.0
2;447600;HYDROGEL_PACK;9966;14;9963;25;;;9982;14;9984;25;;;9974.0;0.0
2;447600;VELVETFRUIT_EXTRACT;5246;15;5245;39;;;5251;54;;;;;5248.5;0.0
2;447600;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
2;447700;HYDROGEL_PACK;9968;10;9966;30;;;9984;10;9986;30;;;9976.0;0.0
2;447700;VELVETFRUIT_EXTRACT;5245;60;;;;;5250;25;5251;35;;;5247.5;0.0
2;447700;VEV_5500;4;26;;;;;5;26;;;;;4.5;0.0
2;447700;VEV_5400;12;26;;;;;14;26;;;;;13.0;0.0
2;447700;VEV_6500;0;11;;;;;1;11;;;;;0.5;0.0
2;447700;VEV_4500;740;11;738;23;;;756;11;758;23;;;748.0;0.0
2;447700;VEV_4000;1237;14;1235;30;;;1258;14;1261;30;;;1247.5;0.0
2;447700;VEV_5100;158;34;;;;;162;11;163;23;;;160.0;0.0
2;447700;VEV_5000;248;34;;;;;254;11;255;23;;;251.0;0.0
2;447700;VEV_5300;41;26;;;;;43;26;;;;;42.0;0.0
2;447700;VEV_5200;88;34;;;;;91;34;;;;;89.5;0.0
2;447700;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
2;447800;VELVETFRUIT_EXTRACT;5246;49;;;;;5251;18;5252;31;;;5248.5;0.0
2;447800;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
2;447800;VEV_5500;4;21;;;;;5;21;;;;;4.5;0.0
2;447800;VEV_5400;12;21;;;;;14;21;;;;;13.0;0.0
2;447800;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
2;447800;VEV_4500;741;12;739;21;;;757;12;759;21;;;749.0;0.0
2;447800;VEV_4000;1238;9;1236;19;;;1259;9;1262;19;;;1248.5;0.0
2;447800;VEV_5100;159;12;158;21;;;163;12;164;21;;;161.0;0.0
2;447800;VEV_5000;249;33;;;;;255;12;256;21;;;252.0;0.0
2;447800;VEV_5300;41;21;;;;;43;21;;;;;42.0;0.0
2;447800;VEV_5200;89;12;88;21;;;91;12;92;21;;;90.0;0.0
2;447800;HYDROGEL_PACK;9971;12;9968;26;;;9987;12;9989;26;;;9979.0;0.0
2;447900;VEV_4000;1237;13;1234;30;;;1258;13;1260;30;;;1247.5;0.0
2;447900;VEV_5100;158;10;157;19;;;162;29;;;;;160.0;0.0
2;447900;VEV_5000;248;10;247;19;;;254;10;255;19;;;251.0;0.0
2;447900;VEV_5300;41;25;;;;;43;25;;;;;42.0;0.0
2;447900;VEV_5200;88;10;87;19;;;90;10;91;19;;;89.0;0.0
2;447900;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
2;447900;HYDROGEL_PACK;9970;13;9968;25;;;9986;13;9989;25;;;9978.0;0.0
2;447900;VELVETFRUIT_EXTRACT;5245;17;5244;41;;;5250;17;5251;41;;;5247.5;0.0
2;447900;VEV_5500;4;25;;;;;5;25;;;;;4.5;0.0
2;447900;VEV_5400;12;25;;;;;13;9;14;16;;;12.5;0.0
2;447900;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
2;447900;VEV_4500;739;10;738;19;;;755;10;757;19;;;747.0;0.0
2;448000;VEV_5500;4;26;;;;;5;26;;;;;4.5;0.0
2;448000;VEV_5400;12;26;;;;;13;8;14;18;;;12.5;0.0
2;448000;VEV_6500;0;12;;;;;1;12;;;;;0.5;0.0
2;448000;VEV_4500;739;7;737;14;;;755;7;757;14;;;747.0;0.0
2;448000;VEV_4000;1237;15;1234;26;;;1258;15;1260;26;;;1247.5;0.0
2;448000;VEV_5100;158;7;157;14;;;162;21;;;;;160.0;0.0
2;448000;VEV_5000;248;7;247;14;;;254;21;;;;;251.0;0.0
2;448000;VEV_5300;41;8;40;18;;;43;26;;;;;42.0;0.0
2;448000;VEV_5200;88;7;87;14;;;90;7;91;14;;;89.0;0.0
2;448000;HYDROGEL_PACK;9969;10;9967;23;;;9977;7;9985;10;9988;23;9973.0;0.0
2;448000;VELVETFRUIT_EXTRACT;5245;18;5244;48;;;5247;10;5250;66;;;5246.0;0.0
2;448000;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
2;448100;HYDROGEL_PACK;9967;12;9965;22;;;9983;12;9985;22;;;9975.0;0.0
2;448100;VELVETFRUIT_EXTRACT;5244;51;;;;;5250;51;;;;;5247.0;0.0
2;448100;VEV_5400;12;24;;;;;13;9;14;15;;;12.5;0.0
2;448100;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
2;448100;VEV_4500;739;9;737;15;;;755;9;757;15;;;747.0;0.0
2;448100;VEV_5500;4;24;;;;;5;24;;;;;4.5;0.0
2;448100;VEV_4000;1237;10;1234;24;;;1257;10;1260;24;;;1247.0;0.0
2;448100;VEV_5200;87;24;;;;;90;24;;;;;88.5;0.0
2;448100;VEV_5300;41;9;40;15;;;43;24;;;;;42.0;0.0
2;448100;VEV_5000;248;9;247;15;;;254;24;;;;;251.0;0.0
2;448100;VEV_5100;157;24;;;;;162;24;;;;;159.5;0.0
2;448100;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
2;448200;VELVETFRUIT_EXTRACT;5243;61;;;;;5248;16;5249;45;;;5245.5;0.0
2;448200;VEV_6000;0;27;;;;;1;27;;;;;0.5;0.0
2;448200;VEV_5400;12;27;;;;;13;27;;;;;12.5;0.0
2;448200;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
2;448200;VEV_4500;738;10;736;20;;;754;10;755;20;;;746.0;0.0
2;448200;VEV_5500;4;27;;;;;5;27;;;;;4.5;0.0
2;448200;VEV_4000;1235;14;1233;17;;;1256;14;1259;17;;;1245.5;0.0
2;448200;VEV_5200;87;10;86;20;;;89;10;90;20;;;88.0;0.0
2;448200;VEV_5300;40;27;;;;;42;27;;;;;41.0;0.0
2;448200;VEV_5000;246;30;;;;;252;10;253;20;;;249.0;0.0
2;448200;VEV_5100;156;30;;;;;160;10;161;20;;;158.0;0.0
2;448200;HYDROGEL_PACK;9965;11;9963;26;;;9981;11;9984;26;;;9973.0;0.0
2;448300;VEV_4000;1236;7;1234;30;;;1257;7;1260;30;;;1246.5;0.0
2;448300;VEV_5200;87;21;;;;;90;21;;;;;88.5;0.0
2;448300;VEV_5300;40;23;;;;;42;5;43;18;;;41.0;0.0
2;448300;VEV_5000;247;21;;;;;253;8;254;13;;;250.0;0.0
2;448300;VEV_5100;157;21;;;;;161;8;162;13;;;159.0;0.0
2;448300;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
2;448300;HYDROGEL_PACK;9967;14;9964;21;;;9983;14;9985;21;;;9975.0;0.0
2;448300;VELVETFRUIT_EXTRACT;5244;72;;;;;5249;22;5250;50;;;5246.5;0.0
2;448300;VEV_5400;12;23;;;;;13;23;;;;;12.5;0.0
2;448300;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
2;448300;VEV_4500;739;8;737;13;;;755;8;757;13;;;747.0;0.0
2;448300;VEV_5500;4;23;;;;;5;23;;;;;4.5;0.0
2;448400;VEV_5400;12;23;;;;;14;23;;;;;13.0;0.0
2;448400;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
2;448400;VEV_4500;740;11;738;21;;;756;11;758;21;;;748.0;0.0
2;448400;VEV_5500;4;23;;;;;5;23;;;;;4.5;0.0
2;448400;VEV_4000;1237;13;1235;26;;;1258;13;1261;26;;;1247.5;0.0
2;448400;VEV_5200;88;32;;;;;91;32;;;;;89.5;0.0
2;448400;VEV_5300;41;23;;;;;43;23;;;;;42.0;0.0
2;448400;VEV_5000;248;32;;;;;254;11;255;21;;;251.0;0.0
2;448400;HYDROGEL_PACK;9968;11;9966;29;;;9984;11;9987;29;;;9976.0;0.0
2;448400;VEV_5100;158;32;;;;;162;11;163;21;;;160.0;0.0
2;448400;VELVETFRUIT_EXTRACT;5245;51;;;;;5250;18;5251;33;;;5247.5;0.0
2;448400;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
2;448500;HYDROGEL_PACK;9973;15;9971;24;;;9989;15;9991;24;;;9981.0;0.0
2;448500;VELVETFRUIT_EXTRACT;5247;52;;;;;5252;16;5253;36;;;5249.5;0.0
2;448500;VEV_5400;13;28;;;;;14;28;;;;;13.5;0.0
2;448500;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
2;448500;VEV_4500;742;7;740;14;;;758;7;760;14;;;750.0;0.0
2;448500;VEV_5500;4;28;;;;;5;28;;;;;4.5;0.0
2;448500;VEV_4000;1239;12;1237;16;;;1260;12;1263;16;;;1249.5;0.0
2;448500;VEV_5200;89;21;;;;;92;21;;;;;90.5;0.0
2;448500;VEV_5300;42;9;41;19;;;44;28;;;;;43.0;0.0
2;448500;VEV_5000;250;7;249;14;;;256;7;257;14;;;253.0;0.0
2;448500;VEV_5100;160;7;159;14;;;164;21;;;;;162.0;0.0
2;448500;VEV_6000;0;28;;;;;1;28;;;;;0.5;0.0
2;448600;VELVETFRUIT_EXTRACT;5247;18;5246;49;;;5252;67;;;;;5249.5;0.0
2;448600;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
2;448600;VEV_4500;741;7;739;18;;;757;7;759;18;;;749.0;0.0
2;448600;VEV_5400;13;10;12;13;;;14;23;;;;;13.5;0.0
2;448600;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
2;448600;VEV_5500;4;23;;;;;5;23;;;;;4.5;0.0
2;448600;VEV_5200;89;25;;;;;92;25;;;;;90.5;0.0
2;448600;VEV_5300;41;23;;;;;43;10;44;13;;;42.0;0.0
2;448600;VEV_5000;250;7;249;18;;;256;25;;;;;253.0;0.0
2;448600;HYDROGEL_PACK;9975;12;9973;21;;;9991;12;9994;21;;;9983.0;0.0
2;448600;VEV_4000;1239;8;1236;25;;;1260;8;1262;25;;;1249.5;0.0
2;448600;VEV_5100;159;25;;;;;164;25;;;;;161.5;0.0
2;448700;VEV_5200;88;33;;;;;91;33;;;;;89.5;0.0
2;448700;VEV_5300;41;16;;;;;43;16;;;;;42.0;0.0
2;448700;VEV_5000;249;11;248;22;;;255;33;;;;;252.0;0.0
2;448700;VEV_4000;1238;12;1235;18;;;1259;12;1261;18;;;1248.5;0.0
2;448700;VEV_5100;158;33;;;;;163;33;;;;;160.5;0.0
2;448700;VEV_6000;0;16;;;;;1;16;;;;;0.5;0.0
2;448700;HYDROGEL_PACK;9974;14;9971;22;;;9989;14;9992;22;;;9981.5;0.0
2;448700;VELVETFRUIT_EXTRACT;5246;19;5245;50;;;5251;69;;;;;5248.5;0.0
2;448700;VEV_4500;740;11;738;22;;;756;11;758;22;;;748.0;0.0
2;448700;VEV_5400;12;16;;;;;14;16;;;;;13.0;0.0
2;448700;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
2;448700;VEV_5500;4;16;;;;;5;16;;;;;4.5;0.0
2;448800;VEV_4500;740;6;738;19;;;756;6;758;19;;;748.0;0.0
